,Season,TeamID,Played,W,L,Win rate,Seed,Mean score
3838,1995,1269,30,26,4,0.8666666666666667,2,78.39423076923077
3839,1995,1270,27,11,16,0.4074074074074074,0,78.125
3840,1995,1271,24,10,14,0.4166666666666667,0,69.09285714285714
3841,1995,1272,31,22,9,0.7096774193548387,6,76.25
3842,1995,1273,27,13,14,0.48148148148148145,0,77.47527472527472
3843,1995,1274,27,15,12,0.5555555555555556,0,65.1
3844,1995,1275,27,21,6,0.7777777777777778,12,69.01190476190476
3845,1995,1276,30,17,13,0.5666666666666667,9,69.65610859728507
3846,1995,1277,27,22,5,0.8148148148148148,3,77.45
3847,1995,1278,30,19,11,0.6333333333333333,8,74.56698564593302
3848,1995,1279,27,8,19,0.2962962962962963,0,73.91776315789474
3849,1995,1280,27,20,7,0.7407407407407407,5,71.43928571428572
3850,1995,1281,27,19,8,0.7037037037037037,8,76.41776315789474
3851,1995,1282,26,7,19,0.2692307692307692,0,72.63533834586465
3852,1995,1283,27,16,11,0.5925925925925926,0,66.4971590909091
3853,1995,1284,27,13,14,0.48148148148148145,0,70.91208791208791
3854,1995,1285,25,17,8,0.68,0,74.16544117647058
3855,1995,1286,25,17,8,0.68,0,79.24632352941177
3856,1995,1287,25,13,12,0.52,0,73.0224358974359
3857,1995,1288,27,5,22,0.18518518518518517,0,72.34545454545454
3858,1995,1289,0,0,0,0.0,0,
3859,1995,1290,24,14,10,0.5833333333333334,0,78.86428571428571
3860,1995,1291,28,16,12,0.5714285714285714,16,76.41666666666666
3861,1995,1292,23,8,15,0.34782608695652173,0,72.25
3862,1995,1293,26,18,8,0.6923076923076923,15,80.01388888888889
3863,1995,1294,0,0,0,0.0,0,
3864,1995,1295,0,0,0,0.0,0,
3865,1995,1296,28,18,10,0.6428571428571429,0,70.88888888888889
3866,1995,1297,0,0,0,0.0,0,
3867,1995,1298,28,19,9,0.6785714285714286,0,73.28362573099415
3868,1995,1299,26,13,13,0.5,16,66.96153846153847
3869,1995,1300,0,0,0,0.0,0,
3870,1995,1301,27,12,15,0.4444444444444444,0,77.3
3871,1995,1302,25,3,22,0.12,0,67.48484848484848
3872,1995,1303,0,0,0,0.0,0,
3873,1995,1304,30,17,13,0.5666666666666667,0,78.09954751131221
3874,1995,1305,29,18,11,0.6206896551724138,0,75.64141414141415
3875,1995,1306,28,19,9,0.6785714285714286,0,77.61403508771929
3876,1995,1307,29,14,15,0.4827586206896552,0,74.24047619047619
3877,1995,1308,31,22,9,0.7096774193548387,0,81.88131313131314
3878,1995,1309,30,19,11,0.6333333333333333,0,69.17703349282297
3879,1995,1310,29,4,25,0.13793103448275862,0,75.25
3880,1995,1311,27,22,5,0.8148148148148148,13,83.61818181818182
3881,1995,1312,0,0,0,0.0,0,
3882,1995,1313,0,0,0,0.0,0,
3883,1995,1314,29,24,5,0.8275862068965517,2,80.94166666666666
3884,1995,1315,0,0,0,0.0,0,
3885,1995,1316,0,0,0,0.0,0,
3886,1995,1317,24,11,13,0.4583333333333333,0,73.98951048951048
3887,1995,1318,29,18,11,0.6206896551724138,0,71.35858585858585
3888,1995,1319,22,5,17,0.22727272727272727,0,68.53529411764706
3889,1995,1320,27,7,20,0.25925925925925924,0,70.07142857142857
3890,1995,1321,27,5,22,0.18518518518518517,0,69.19090909090909
3891,1995,1322,25,11,14,0.44,0,72.99025974025975
3892,1995,1323,27,15,12,0.5555555555555556,0,69.54166666666667
3893,1995,1324,0,0,0,0.0,0,
3894,1995,1325,31,22,9,0.7096774193548387,0,76.20454545454545
3895,1995,1326,28,6,22,0.21428571428571427,0,75.96212121212122
3896,1995,1327,0,0,0,0.0,0,
3897,1995,1328,31,23,8,0.7419354838709677,4,79.17391304347825
3898,1995,1329,30,21,9,0.7,4,74.81746031746032
3899,1995,1330,31,20,11,0.6451612903225806,14,76.29318181818182
3900,1995,1331,24,7,17,0.2916666666666667,0,70.57142857142857
3901,1995,1332,25,17,8,0.68,6,83.125
3902,1995,1333,27,9,18,0.3333333333333333,0,77.22222222222223
3903,1995,1334,27,14,13,0.5185185185185185,0,72.69780219780219
3904,1995,1335,27,22,5,0.8148148148148148,12,76.95454545454545
3905,1995,1336,27,17,10,0.6296296296296297,0,69.58235294117647
3906,1995,1337,26,7,19,0.2692307692307692,0,67.7406015037594
3907,1995,1338,28,10,18,0.35714285714285715,0,72.70555555555555
3908,1995,1339,27,19,8,0.7037037037037037,0,74.48355263157895
3909,1995,1340,0,0,0,0.0,0,
3910,1995,1341,24,3,21,0.125,0,77.57142857142858
3911,1995,1342,0,0,0,0.0,0,
3912,1995,1343,25,15,10,0.6,0,61.18333333333334
3913,1995,1344,27,15,12,0.5555555555555556,0,72.825
3914,1995,1345,30,24,6,0.8,3,75.0
3915,1995,1346,0,0,0,0.0,0,
3916,1995,1347,24,12,12,0.5,0,68.54166666666667
3917,1995,1348,27,7,20,0.25925925925925924,0,73.60714285714286
3918,1995,1349,27,14,13,0.5185185185185185,0,73.10164835164835
3919,1995,1350,28,8,20,0.2857142857142857,0,69.975
3920,1995,1351,28,17,11,0.6071428571428571,0,73.81818181818181
3921,1995,1352,27,4,23,0.14814814814814814,0,74.8586956521739
3922,1995,1353,28,13,15,0.4642857142857143,0,73.54615384615386
3923,1995,1354,25,13,12,0.52,0,68.93589743589743
3924,1995,1355,0,0,0,0.0,0,
3925,1995,1356,30,22,8,0.7333333333333333,10,75.2784090909091
3926,1995,1357,0,0,0,0.0,0,
3927,1995,1358,24,5,19,0.20833333333333334,0,70.77894736842106
3928,1995,1359,25,14,11,0.56,0,73.20779220779221
3929,1995,1360,26,10,16,0.38461538461538464,0,73.9
3930,1995,1361,25,8,17,0.32,0,63.08823529411765
3931,1995,1362,28,10,18,0.35714285714285715,0,80.27222222222221
3932,1995,1363,26,3,23,0.11538461538461539,0,74.72463768115942
3933,1995,1364,27,13,14,0.48148148148148145,0,72.17857142857143
3934,1995,1365,26,20,6,0.7692307692307693,12,73.13333333333333
3935,1995,1366,0,0,0,0.0,0,
3936,1995,1367,0,0,0,0.0,0,
3937,1995,1368,26,10,16,0.38461538461538464,0,82.6125
3938,1995,1369,25,11,14,0.44,0,72.42532467532467
3939,1995,1370,0,0,0,0.0,0,
3940,1995,1371,29,16,13,0.5517241379310345,0,79.85576923076923
3941,1995,1372,26,12,14,0.46153846153846156,0,86.32738095238095
3942,1995,1373,27,8,19,0.2962962962962963,0,75.6842105263158
3943,1995,1374,27,7,20,0.25925925925925924,0,72.63214285714285
3944,1995,1375,27,9,18,0.3333333333333333,0,88.27777777777777
3945,1995,1376,27,10,17,0.37037037037037035,0,68.38235294117646
3946,1995,1377,0,0,0,0.0,0,
3947,1995,1378,27,16,11,0.5925925925925926,0,72.08522727272728
3948,1995,1379,28,16,12,0.5714285714285714,0,73.1875
3949,1995,1380,22,9,13,0.4090909090909091,0,90.8119658119658
3950,1995,1381,24,13,11,0.5416666666666666,0,78.37762237762237
3951,1995,1382,28,16,12,0.5714285714285714,0,71.4375
3952,1995,1383,27,9,18,0.3333333333333333,0,77.69444444444444
3953,1995,1384,28,12,16,0.42857142857142855,0,72.63541666666666
3954,1995,1385,27,14,13,0.5185185185185185,0,79.56043956043956
3955,1995,1386,28,17,11,0.6071428571428571,0,69.59358288770053
3956,1995,1387,29,22,7,0.7586206896551724,9,73.79545454545455
3957,1995,1388,28,18,10,0.6428571428571429,0,69.73333333333333
3958,1995,1389,29,19,10,0.6551724137931034,15,67.47368421052632
3959,1995,1390,27,19,8,0.7037037037037037,10,78.38486842105263
3960,1995,1391,26,14,12,0.5384615384615384,0,75.16666666666666
3961,1995,1392,0,0,0,0.0,0,
3962,1995,1393,27,18,9,0.6666666666666666,7,80.36111111111111
3963,1995,1394,0,0,0,0.0,0,
3964,1995,1395,26,15,11,0.5769230769230769,0,91.56969696969696
3965,1995,1396,29,19,10,0.6551724137931034,10,60.776315789473685
3966,1995,1397,27,11,16,0.4074074074074074,0,61.73295454545455
3967,1995,1398,26,16,10,0.6153846153846154,0,75.64375
3968,1995,1399,24,10,14,0.4166666666666667,0,74.20714285714286
3969,1995,1400,28,22,6,0.7857142857142857,11,91.32575757575756
3970,1995,1401,29,13,16,0.4482758620689655,0,74.65384615384616
3971,1995,1402,24,10,14,0.4166666666666667,0,64.02857142857144
3972,1995,1403,27,18,9,0.6666666666666666,0,85.66666666666666
3973,1995,1404,26,6,20,0.23076923076923078,0,69.18333333333334
3974,1995,1405,25,14,11,0.56,0,70.87012987012987
3975,1995,1406,27,12,15,0.4444444444444444,0,74.85833333333333
3976,1995,1407,25,10,15,0.4,0,90.4
3977,1995,1408,31,22,9,0.7096774193548387,9,74.56818181818181
3978,1995,1409,29,22,7,0.7586206896551724,6,73.48051948051948
3979,1995,1410,26,12,14,0.46153846153846156,0,64.26190476190476
3980,1995,1411,26,20,6,0.7692307692307693,15,78.075
3981,1995,1412,29,14,15,0.4827586206896552,0,70.59761904761905
3982,1995,1413,0,0,0,0.0,0,
3983,1995,1414,29,13,16,0.4482758620689655,0,77.06971153846155
3984,1995,1415,0,0,0,0.0,0,
3985,1995,1416,26,10,16,0.38461538461538464,0,77.10625
3986,1995,1417,27,25,2,0.9259259259259259,1,85.37
3987,1995,1418,27,5,22,0.18518518518518517,0,65.7909090909091
3988,1995,1419,32,14,18,0.4375,0,76.19047619047619
3989,1995,1420,26,12,14,0.46153846153846156,0,66.20833333333334
3990,1995,1421,24,8,16,0.3333333333333333,0,69.09375
3991,1995,1422,29,23,6,0.7931034482758621,0,72.03985507246378
3992,1995,1423,27,16,11,0.5925925925925926,0,66.54545454545455
3993,1995,1424,28,12,16,0.42857142857142855,0,77.13541666666666
3994,1995,1425,28,7,21,0.25,0,79.23809523809524
3995,1995,1426,26,9,17,0.34615384615384615,0,74.8202614379085
3996,1995,1427,26,13,13,0.5,0,78.03846153846155
3997,1995,1428,30,25,5,0.8333333333333334,4,72.22
3998,1995,1429,26,19,7,0.7307692307692307,0,75.62781954887218
3999,1995,1430,0,0,0,0.0,0,
4000,1995,1431,25,16,9,0.64,0,74.26041666666666
4001,1995,1432,0,0,0,0.0,0,
4002,1995,1433,28,14,14,0.5,0,70.07142857142857
4003,1995,1434,26,18,8,0.6923076923076923,0,74.88888888888889
4004,1995,1435,28,13,15,0.4642857142857143,0,73.51794871794871
4005,1995,1436,26,13,13,0.5,0,74.84615384615384
4006,1995,1437,31,24,7,0.7741935483870968,3,72.47321428571428
4007,1995,1438,30,22,8,0.7333333333333333,4,75.14204545454545
4008,1995,1439,30,20,10,0.6666666666666666,0,73.9
4009,1995,1440,24,7,17,0.2916666666666667,0,79.35714285714286
4010,1995,1441,24,10,14,0.4166666666666667,0,74.47142857142856
4011,1995,1442,26,18,8,0.6923076923076923,0,73.60416666666666
4012,1995,1443,28,25,3,0.8928571428571429,8,78.0
4013,1995,1444,27,14,13,0.5185185185185185,0,68.15109890109889
4014,1995,1445,0,0,0,0.0,0,
4015,1995,1446,0,0,0,0.0,0,
4016,1995,1447,27,10,17,0.37037037037037035,0,74.99411764705883
4017,1995,1448,29,24,5,0.8275862068965517,1,68.41666666666666
4018,1995,1449,27,9,18,0.3333333333333333,0,67.88888888888889
4019,1995,1450,25,14,11,0.56,0,81.84415584415584
4020,1995,1451,25,17,8,0.68,14,75.5
4021,1995,1452,25,12,13,0.48,0,75.33653846153845
4022,1995,1453,29,22,7,0.7586206896551724,14,64.53246753246754
4023,1995,1454,26,3,23,0.11538461538461539,0,72.42753623188406
4024,1995,1455,26,12,14,0.46153846153846156,0,63.61904761904762
4025,1995,1456,27,8,19,0.2962962962962963,0,74.4375
4026,1995,1457,26,6,20,0.23076923076923078,0,74.85833333333333
4027,1995,1458,27,13,14,0.48148148148148145,0,73.0934065934066
4028,1995,1459,0,0,0,0.0,0,
4029,1995,1460,29,12,17,0.41379310344827586,0,72.71813725490196
4030,1995,1461,26,11,15,0.4230769230769231,0,65.26363636363637
4031,1995,1462,26,22,4,0.8461538461538461,11,78.0
4032,1995,1463,25,8,17,0.32,0,65.40441176470588
4033,1995,1464,26,16,10,0.6153846153846154,0,69.01875
4034,1995,1465,0,0,0,0.0,0,
4035,1995,1466,0,0,0,0.0,0,
4036,1995,1467,0,0,0,0.0,0,
4037,1996,1101,0,0,0,0.0,0,
4038,1996,1102,24,2,22,0.08333333333333333,0,73.54545454545455
4039,1996,1103,25,2,23,0.08,0,67.68478260869566
4040,1996,1104,27,16,11,0.5925925925925926,0,70.76988636363636
4041,1996,1105,0,0,0,0.0,0,
4042,1996,1106,24,7,17,0.2916666666666667,0,74.26470588235294
4043,1996,1107,0,0,0,0.0,0,
4044,1996,1108,23,8,15,0.34782608695652173,0,78.6375
4045,1996,1109,0,0,0,0.0,0,
4046,1996,1110,26,11,15,0.4230769230769231,0,74.24242424242425
4047,1996,1111,26,6,20,0.23076923076923078,0,73.76666666666667
4048,1996,1112,30,24,6,0.8,3,78.8125
4049,1996,1113,27,11,16,0.4074074074074074,0,73.96306818181819
4050,1996,1114,27,21,6,0.7777777777777778,0,71.30952380952381
4051,1996,1115,0,0,0,0.0,0,
4052,1996,1116,30,18,12,0.6,12,76.98611111111111
4053,1996,1117,26,8,18,0.3076923076923077,0,68.47916666666666
4054,1996,1118,0,0,0,0.0,0,
4055,1996,1119,24,4,20,0.16666666666666666,0,70.075
4056,1996,1120,30,18,12,0.6,0,72.375
4057,1996,1121,0,0,0,0.0,0,
4058,1996,1122,27,17,10,0.6296296296296297,14,75.90882352941176
4059,1996,1123,28,16,12,0.5714285714285714,0,73.15625
4060,1996,1124,25,8,17,0.32,0,76.48529411764706
4061,1996,1125,0,0,0,0.0,0,
4062,1996,1126,23,8,15,0.34782608695652173,0,65.59583333333333
4063,1996,1127,0,0,0,0.0,0,
4064,1996,1128,0,0,0,0.0,0,
4065,1996,1129,26,14,12,0.5384615384615384,0,64.05357142857143
4066,1996,1130,28,18,10,0.6428571428571429,11,76.29444444444445
4067,1996,1131,29,18,11,0.6206896551724138,0,69.09848484848484
4068,1996,1132,25,12,13,0.48,0,66.74679487179488
4069,1996,1133,29,22,7,0.7586206896551724,8,68.80194805194805
4070,1996,1134,0,0,0,0.0,0,
4071,1996,1135,26,10,16,0.38461538461538464,0,64.65
4072,1996,1136,0,0,0,0.0,0,
4073,1996,1137,26,15,11,0.5769230769230769,0,68.78787878787878
4074,1996,1138,27,13,14,0.48148148148148145,0,67.40934065934067
4075,1996,1139,26,18,8,0.6923076923076923,0,69.77777777777777
4076,1996,1140,28,15,13,0.5357142857142857,0,82.02820512820513
4077,1996,1141,24,4,20,0.16666666666666666,0,70.15
4078,1996,1142,25,12,13,0.48,0,78.25961538461539
4079,1996,1143,27,17,10,0.6296296296296297,12,74.01176470588236
4080,1996,1144,26,15,11,0.5769230769230769,0,64.2060606060606
4081,1996,1145,29,19,10,0.6551724137931034,13,65.8763157894737
4082,1996,1146,0,0,0,0.0,0,
4083,1996,1147,25,9,16,0.36,0,77.37152777777777
4084,1996,1148,27,12,15,0.4444444444444444,0,79.5
4085,1996,1149,26,13,13,0.5,0,71.07692307692307
4086,1996,1150,29,14,15,0.4827586206896552,0,68.85
4087,1996,1151,25,13,12,0.52,0,71.94871794871796
4088,1996,1152,27,2,25,0.07407407407407407,0,87.41
4089,1996,1153,29,25,4,0.8620689655172413,2,76.27000000000001
4090,1996,1154,23,7,16,0.30434782608695654,0,69.59375
4091,1996,1155,28,18,10,0.6428571428571429,9,65.36111111111111
4092,1996,1156,26,5,21,0.19230769230769232,0,63.46190476190476
4093,1996,1157,24,3,21,0.125,0,68.69047619047619
4094,1996,1158,25,22,3,0.88,0,71.95454545454545
4095,1996,1159,29,15,14,0.5172413793103449,16,72.35952380952381
4096,1996,1160,27,9,18,0.3333333333333333,0,79.22222222222223
4097,1996,1161,27,16,11,0.5925925925925926,0,76.13352272727272
4098,1996,1162,25,6,19,0.24,0,61.15350877192982
4099,1996,1163,32,30,2,0.9375,1,81.86666666666667
4100,1996,1164,27,17,10,0.6296296296296297,0,74.6970588235294
4101,1996,1165,25,9,16,0.36,0,65.20138888888889
4102,1996,1166,28,13,15,0.4642857142857143,0,66.72051282051282
4103,1996,1167,0,0,0,0.0,0,
4104,1996,1168,26,6,20,0.23076923076923078,0,70.5
4105,1996,1169,24,6,18,0.25,0,70.94444444444446
4106,1996,1170,25,5,20,0.2,0,72.05
4107,1996,1171,25,15,10,0.6,0,61.849999999999994
4108,1996,1172,26,22,4,0.8461538461538461,0,76.52272727272728
4109,1996,1173,29,15,14,0.5172413793103449,0,70.22619047619048
4110,1996,1174,25,13,12,0.52,0,72.74038461538461
4111,1996,1175,27,10,17,0.37037037037037035,0,70.95294117647059
4112,1996,1176,0,0,0,0.0,0,
4113,1996,1177,29,11,18,0.3793103448275862,0,71.49242424242425
4114,1996,1178,28,17,11,0.6071428571428571,0,65.39839572192514
4115,1996,1179,27,12,15,0.4444444444444444,0,69.91666666666666
4116,1996,1180,28,25,3,0.8928571428571429,12,80.19333333333333
4117,1996,1181,30,18,12,0.6,8,74.48611111111111
4118,1996,1182,27,9,18,0.3333333333333333,0,76.16666666666666
4119,1996,1183,27,12,15,0.4444444444444444,0,69.26666666666667
4120,1996,1184,25,11,14,0.44,0,73.05519480519482
4121,1996,1185,27,22,5,0.8148148148148148,9,78.58636363636364
4122,1996,1186,24,1,23,0.041666666666666664,0,68.21739130434783
4123,1996,1187,27,16,11,0.5925925925925926,0,67.88068181818181
4124,1996,1188,0,0,0,0.0,0,
4125,1996,1189,0,0,0,0.0,0,
4126,1996,1190,25,5,20,0.2,0,76.075
4127,1996,1191,27,13,14,0.48148148148148145,0,72.29395604395604
4128,1996,1192,27,7,20,0.25925925925925924,0,70.43928571428572
4129,1996,1193,29,20,9,0.6896551724137931,0,68.09722222222223
4130,1996,1194,26,8,18,0.3076923076923077,0,72.11805555555556
4131,1996,1195,0,0,0,0.0,0,
4132,1996,1196,28,12,16,0.42857142857142855,0,67.61458333333334
4133,1996,1197,23,4,19,0.17391304347826086,0,61.96710526315789
4134,1996,1198,26,11,15,0.4230769230769231,0,72.5
4135,1996,1199,27,13,14,0.48148148148148145,0,75.57417582417582
4136,1996,1200,27,4,23,0.14814814814814814,0,64.20108695652173
4137,1996,1201,29,19,10,0.6551724137931034,0,79.77631578947368
4138,1996,1202,24,7,17,0.2916666666666667,0,74.06302521008402
4139,1996,1203,28,21,7,0.75,11,76.38095238095238
4140,1996,1204,25,2,23,0.08,0,63.02173913043478
4141,1996,1205,0,0,0,0.0,0,
4142,1996,1206,26,10,16,0.38461538461538464,0,92.2375
4143,1996,1207,31,24,7,0.7741935483870968,2,77.64583333333334
4144,1996,1208,28,19,9,0.6785714285714286,8,77.31578947368422
4145,1996,1209,25,10,15,0.4,0,72.43333333333334
4146,1996,1210,33,22,11,0.6666666666666666,3,77.0909090909091
4147,1996,1211,27,19,8,0.7037037037037037,0,69.46052631578948
4148,1996,1212,26,10,16,0.38461538461538464,0,75.2125
4149,1996,1213,0,0,0,0.0,0,
4150,1996,1214,24,7,17,0.2916666666666667,0,74.78991596638656
4151,1996,1215,0,0,0,0.0,0,
4152,1996,1216,28,6,22,0.21428571428571427,0,75.74242424242425
4153,1996,1217,25,14,11,0.56,0,65.86038961038962
4154,1996,1218,28,10,18,0.35714285714285715,0,77.80555555555556
4155,1996,1219,0,0,0,0.0,0,
4156,1996,1220,26,8,18,0.3076923076923077,0,69.63888888888889
4157,1996,1221,29,16,13,0.5517241379310345,0,76.65625
4158,1996,1222,25,15,10,0.6,0,74.98333333333333
4159,1996,1223,0,0,0,0.0,0,
4160,1996,1224,26,7,19,0.2692307692307692,0,70.61278195488723
4161,1996,1225,26,10,16,0.38461538461538464,0,72.19375
4162,1996,1226,24,9,15,0.375,0,69.81111111111112
4163,1996,1227,27,9,18,0.3333333333333333,0,78.88888888888889
4164,1996,1228,30,18,12,0.6,0,74.33333333333334
4165,1996,1229,30,19,11,0.6333333333333333,0,70.71770334928229
4166,1996,1230,0,0,0,0.0,0,
4167,1996,1231,29,18,11,0.6206896551724138,6,74.88131313131314
4168,1996,1232,26,10,16,0.38461538461538464,0,70.0875
4169,1996,1233,28,21,7,0.75,0,68.73809523809524
4170,1996,1234,30,22,8,0.7333333333333333,6,77.5965909090909
4171,1996,1235,30,22,8,0.7333333333333333,5,64.44318181818181
4172,1996,1236,0,0,0,0.0,0,
4173,1996,1237,0,0,0,0.0,0,
4174,1996,1238,27,14,13,0.5185185185185185,0,75.3598901098901
4175,1996,1239,28,15,13,0.5357142857142857,0,75.37948717948717
4176,1996,1240,25,8,17,0.32,0,83.53676470588235
4177,1996,1241,30,10,20,0.3333333333333333,0,70.825
4178,1996,1242,29,25,4,0.8620689655172413,2,75.265
4179,1996,1243,27,16,11,0.5925925925925926,10,67.76704545454545
4180,1996,1244,0,0,0,0.0,0,
4181,1996,1245,26,13,13,0.5,0,75.03846153846155
4182,1996,1246,30,28,2,0.9333333333333333,1,85.21428571428572
4183,1996,1247,30,6,24,0.2,0,66.45833333333333
4184,1996,1248,25,7,18,0.28,0,70.2420634920635
4185,1996,1249,25,10,15,0.4,0,71.5
4186,1996,1250,26,3,23,0.11538461538461539,0,72.19565217391305
4187,1996,1251,27,15,12,0.5555555555555556,0,66.91666666666667
4188,1996,1252,0,0,0,0.0,0,
4189,1996,1253,27,16,11,0.5925925925925926,0,72.65056818181819
4190,1996,1254,27,8,19,0.2962962962962963,0,78.76644736842105
4191,1996,1255,0,0,0,0.0,0,
4192,1996,1256,27,10,17,0.37037037037037035,0,62.997058823529414
4193,1996,1257,30,19,11,0.6333333333333333,6,75.07416267942584
4194,1996,1258,27,16,11,0.5925925925925926,0,68.11647727272728
4195,1996,1259,26,11,15,0.4230769230769231,0,66.2030303030303
4196,1996,1260,26,7,19,0.2692307692307692,0,71.81954887218045
4197,1996,1261,28,11,17,0.39285714285714285,0,78.31818181818181
4198,1996,1262,0,0,0,0.0,0,
4199,1996,1263,28,15,13,0.5357142857142857,0,68.08974358974359
4200,1996,1264,28,17,11,0.6071428571428571,0,67.40374331550802
4201,1996,1265,28,22,6,0.7857142857142857,0,68.38636363636363
4202,1996,1266,29,22,7,0.7586206896551724,4,71.21753246753246
4203,1996,1267,27,16,11,0.5925925925925926,0,89.39204545454545
4204,1996,1268,29,17,12,0.5862068965517241,7,80.12745098039215
4205,1996,1269,32,31,1,0.96875,1,74.80645161290323
4206,1996,1270,27,15,12,0.5555555555555556,0,77.95
4207,1996,1271,25,9,16,0.36,0,64.77083333333334
4208,1996,1272,29,22,7,0.7586206896551724,5,69.37987012987013
4209,1996,1273,27,13,14,0.48148148148148145,0,74.58241758241758
4210,1996,1274,28,15,13,0.5357142857142857,0,66.7
4211,1996,1275,27,20,7,0.7407407407407407,0,69.73214285714286
4212,1996,1276,31,20,11,0.6451612903225806,7,69.30909090909091
4213,1996,1277,29,14,15,0.4827586206896552,0,61.66904761904762
4214,1996,1278,30,18,12,0.6,0,68.72222222222223
4215,1996,1279,26,11,15,0.4230769230769231,0,69.87575757575758
4216,1996,1280,29,22,7,0.7586206896551724,5,70.73701298701299
4217,1996,1281,31,17,14,0.5483870967741935,0,77.43067226890756
4218,1996,1282,27,12,15,0.4444444444444444,0,70.81666666666666
4219,1996,1283,28,16,12,0.5714285714285714,0,74.01041666666666
4220,1996,1284,29,20,9,0.6896551724137931,13,67.60555555555555
4221,1996,1285,25,17,8,0.68,0,74.27573529411765
4222,1996,1286,27,19,8,0.7037037037037037,13,79.21381578947368
4223,1996,1287,23,3,20,0.13043478260869565,0,70.15
4224,1996,1288,27,7,20,0.25925925925925924,0,69.63214285714285
4225,1996,1289,0,0,0,0.0,0,
4226,1996,1290,24,18,6,0.75,15,83.30555555555554
4227,1996,1291,28,21,7,0.75,0,73.33333333333334
4228,1996,1292,25,13,12,0.52,0,74.47115384615384
4229,1996,1293,25,16,9,0.64,0,76.05555555555556
4230,1996,1294,0,0,0,0.0,0,
4231,1996,1295,0,0,0,0.0,0,
4232,1996,1296,28,19,9,0.6785714285714286,14,70.26315789473685
4233,1996,1297,0,0,0,0.0,0,
4234,1996,1298,25,13,12,0.52,0,63.54166666666667
